fips,2020/01/01,2020/02/01,2020/03/01,2020/04/01,2020/05/01,2020/06/01,2020/07/01,2020/08/01,2020/09/01,2020/10/01,2020/11/01,2020/12/01,2021/01/01,2021/02/01,2021/03/01,2021/04/01,2021/05/01,2021/06/01,2021/07/01,2021/08/01,2021/09/01,2021/10/01,2021/11/01,2021/12/01,2022/01/01,2022/02/01
6077,0,0,151,392,345,3025,7627,6154,2782,1695,3615,19369,16318,4808,3137,2500,1316,1106,5563,9841,8735,4199,3833,5182,41597,5115
6079,0,0,80,104,87,341,1172,1198,623,669,2013,4179,7115,2038,862,688,222,167,1281,3657,2540,1331,1185,2381,16545,2805
6081,0,0,309,868,952,1041,2299,2700,1821,1381,3087,10131,10877,3532,1387,1161,866,547,2654,4585,3233,1567,1741,6754,53654,12839
6083,0,0,99,397,1164,1273,3221,1870,1054,747,1658,5789,11176,3450,1157,980,297,185,2304,3639,3373,1697,1643,4106,30181,4444
6085,1,3,886,1273,613,1455,5682,7436,4030,3607,10099,34794,32085,8657,3814,3699,1335,844,3552,10309,7039,3825,4035,11711,115370,12888
6087,0,0,49,82,81,157,730,641,679,461,1645,4220,4634,1245,630,752,168,109,1192,1797,1173,722,1015,1907,16969,3015
6089,0,0,6,25,8,79,251,201,373,1105,2915,3309,2273,703,512,548,508,270,2320,2720,4455,2464,1559,952,6348,2004
6091,0,0,0,0,1,0,0,5,0,0,10,9,20,6,2,3,2,4,23,24,39,53,21,11,74,12
6093,0,0,3,2,2,22,44,64,29,75,481,454,356,223,123,193,281,52,162,780,1036,336,202,183,1501,401
6095,0,11,43,214,254,771,2323,1901,933,1189,3014,8563,8495,2318,1165,1288,816,680,1741,4300,2766,1460,1257,2729,22480,5289
6097,0,1,84,159,295,621,1759,2856,1778,2108,2633,6736,7053,2033,1114,560,504,782,2047,4215,2718,1523,1715,3511,30975,3662
6099,0,0,39,335,370,1607,6490,5820,1812,2213,4931,13868,13459,5149,2837,2386,1433,933,2172,9170,7512,4891,4082,3585,31511,6314
6101,0,0,10,20,16,144,578,641,317,186,1653,2940,1759,596,280,216,163,183,496,1758,1388,695,463,592,5471,878
6103,0,0,0,1,3,59,146,211,169,347,778,1257,1262,355,153,191,134,55,752,1031,1639,1101,475,275,2868,658
6105,0,0,0,0,2,1,2,9,5,21,130,92,24,39,16,10,3,13,85,147,217,106,104,45,304,45
6107,0,0,45,595,1239,2277,5298,4625,2188,1585,3076,12530,10760,3666,1185,531,837,204,10538,5783,8913,6159,4120,2668,29373,7171
6109,0,0,1,3,2,26,111,49,46,63,764,1907,587,401,86,69,58,74,315,1142,852,744,572,426,3549,653
6111,0,0,149,386,581,1810,4418,3431,2100,1703,5488,19493,30372,7692,2045,949,727,540,5256,6891,4542,2542,2427,8868,56914,6730
6113,0,0,25,139,47,316,985,913,404,464,1495,3211,3460,1136,505,427,314,145,1159,2458,1790,1118,849,1642,12496,1993
6115,0,0,7,11,12,45,396,444,256,176,805,1660,1426,426,251,173,179,168,420,1299,1380,734,531,495,4444,414
6999,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36468,0,0,0,0,0,0,0
8001,0,0,185,1400,1673,927,1772,1582,1854,5783,14514,10614,6172,2853,2778,4924,3655,1177,1651,3881,4459,6089,8123,9069,31119,2232
8003,0,0,1,9,66,115,33,15,6,112,256,315,213,132,68,110,231,50,68,115,237,319,437,185,1022,181
8005,0,0,283,2122,1778,788,1610,1285,1323,4051,13325,11043,7426,3570,3567,5740,3967,1355,1745,3973,5194,6848,8787,12581,40303,2587
8007,0,0,1,8,0,1,26,16,7,16,174,243,117,47,99,151,89,47,110,110,108,160,339,183,633,63
8009,0,0,3,7,2,2,0,2,4,18,71,83,75,7,7,11,27,8,8,28,38,57,109,27,115,84
8011,0,0,0,0,2,2,2,6,1,8,167,854,250,194,7,39,20,6,5,11,59,117,150,71,224,196
8013,0,0,107,473,400,404,493,426,2196,1425,5329,3294,2623,1616,1763,2271,765,348,746,1596,2304,2652,3527,4877,18046,1892
8014,0,0,20,130,90,58,95,139,124,412,975,758,587,346,451,478,210,129,164,438,555,579,848,1120,3661,295
8015,0,0,17,50,7,8,209,33,20,95,227,324,279,144,52,123,100,46,64,113,139,222,386,172,1164,171
8017,0,0,0,0,6,0,5,1,5,1,47,28,29,9,1,3,4,0,2,14,15,28,53,14,48,16
8019,0,0,4,9,3,3,7,9,5,50,101,89,64,22,40,33,29,13,28,75,119,81,115,112,440,37
8021,0,0,0,0,2,11,11,9,4,47,92,140,89,39,19,48,167,62,26,28,95,129,115,62,394,60
8023,0,0,3,0,4,15,1,11,0,7,46,77,19,16,16,5,38,7,5,13,70,51,36,16,152,43
8025,0,0,1,1,62,6,3,1,1,22,1143,408,160,183,161,35,32,6,7,9,78,88,79,28,383,168
8027,0,0,0,2,0,0,8,7,0,7,48,76,13,4,9,17,16,21,12,19,54,70,86,24,107,17
8029,0,0,2,43,26,14,26,63,25,26,432,968,730,146,72,127,105,156,179,104,238,551,503,232,727,228
8031,0,0,539,2440,2731,1291,2396,1659,2139,6134,17495,10428,8514,3340,4052,5466,2444,1218,1669,4100,5076,6374,9760,15609,41645,2789
8033,0,0,0,0,0,0,2,1,1,0,16,34,10,7,1,12,34,20,4,17,43,48,21,32,48,12
8035,0,0,144,323,242,231,665,487,700,1591,5948,5007,3391,2471,2447,4097,1785,977,932,2597,3233,3848,4741,5921,20907,1445
8037,0,0,227,324,52,105,334,155,81,249,880,984,954,723,673,477,113,41,162,651,679,500,829,2387,3482,309
8039,0,0,5,25,24,7,28,36,43,80,366,379,154,145,136,241,148,78,63,157,315,327,255,316,1139,95
8041,0,0,286,639,728,581,2128,1491,968,4103,16557,13646,6124,4009,4535,7233,5805,2723,2405,5771,9303,10297,11956,11180,45587,4135
8043,0,0,2,20,4,11,66,56,20,633,2018,1835,458,331,205,385,411,108,80,190,626,1181,1313,625,2628,793
8045,0,0,33,60,51,159,395,154,109,274,982,1522,881,249,309,346,193,226,238,273,500,747,685,1126,3637,343
8047,0,0,0,1,5,4,6,4,2,12,59,38,23,21,20,36,45,15,8,36,75,52,81,84,274,22
8049,0,0,4,1,9,8,22,21,13,83,240,253,256,341,65,116,35,21,27,139,312,150,138,271,752,52
8051,0,0,82,87,23,11,59,45,6,26,154,209,346,162,51,70,31,47,34,134,179,103,146,179,931,65
8053,0,0,1,2,0,0,0,0,0,1,7,5,8,8,7,10,13,5,14,16,9,6,6,6,47,3
8055,0,0,1,1,1,1,2,3,15,12,133,108,18,15,25,50,40,8,22,34,83,95,170,102,377,52
8057,0,0,0,0,0,2,6,1,1,0,12,12,12,6,1,5,7,5,0,4,24,23,8,8,19,13
8059,0,0,304,1034,842,461,1192,896,984,3458,11043,8400,4362,2566,2453,4262,2884,933,1101,2792,4174,5787,8974,8530,29446,2623
8061,0,0,0,0,0,0,0,0,1,5,18,51,14,3,1,1,2,0,0,14,13,107,39,14,34,7
8063,0,0,3,19,6,6,11,34,8,60,163,136,67,33,51,20,22,18,18,75,104,153,139,146,221,47
8065,0,0,1,17,13,20,21,11,18,45,133,150,89,146,44,78,40,30,15,74,43,85,90,141,447,37
8067,0,0,23,41,31,33,86,50,26,129,986,845,449,274,362,505,193,108,156,410,554,586,968,796,3866,492
8069,0,0,99,264,222,155,623,578,683,1804,5813,4846,2743,2158,2088,3148,1513,728,1054,2838,3650,4537,5211,5170,19552,2435
8071,0,0,0,3,2,6,7,5,5,60,165,255,405,85,46,67,43,21,99,214,166,224,332,192,768,165
8073,0,0,1,3,0,1,3,2,5,15,119,651,108,111,10,15,11,4,10,46,127,106,57,62,438,133
8075,0,0,6,276,333,23,10,41,194,424,935,997,318,94,117,103,82,43,15,105,232,343,317,269,1051,504
8077,0,0,14,33,11,50,159,153,235,996,4284,3132,2638,1325,394,607,1490,1343,1092,1122,2182,2705,3583,2622,8391,1472
8079,0,0,2,0,0,5,11,1,1,1,16,6,17,3,26,1,7,0,6,3,15,14,19,6,64,5
8081,0,0,4,3,1,7,11,11,10,34,232,236,67,54,30,47,90,176,183,69,370,290,183,104,471,118
8083,0,0,1,16,29,27,37,17,17,86,496,504,355,108,70,86,115,92,86,205,249,666,595,332,1233,326
8085,0,0,13,83,76,35,71,70,42,107,623,999,862,268,84,88,172,144,286,239,412,888,1032,383,1432,354
8087,0,0,5,368,257,24,22,39,47,148,765,452,235,72,113,90,88,40,28,116,226,331,516,267,996,118
8089,0,0,3,7,9,3,31,30,16,78,485,956,168,75,29,79,89,33,18,54,192,358,483,179,630,129
8091,0,0,0,5,3,3,1,14,3,17,77,41,50,53,18,8,7,6,21,38,33,78,52,97,199,19
8093,0,0,4,8,12,5,16,2,16,51,132,148,100,67,58,125,71,26,48,140,168,270,244,267,626,53
8095,0,0,1,5,8,3,4,0,15,27,127,92,47,13,13,25,17,8,3,17,51,58,52,37,180,38
8097,0,0,30,36,7,44,84,33,33,81,203,546,773,192,422,148,22,18,67,141,178,141,167,851,1790,121
8099,0,0,0,1,13,7,27,38,9,105,429,377,112,46,10,35,61,12,20,72,117,218,204,127,392,85
8101,0,0,21,118,159,96,207,271,265,1203,6263,4489,983,648,756,1936,1295,516,334,911,1741,2950,3750,2225,10348,1249
8103,0,0,0,1,0,3,2,17,3,7,114,122,128,76,52,41,25,35,78,46,104,194,162,85,166,55
8105,0,0,5,2,27,44,12,7,2,35,108,145,234,80,55,29,60,65,49,81,182,306,283,155,549,129
8107,0,0,17,40,8,12,27,36,26,72,432,354,540,305,182,111,73,36,142,243,415,331,414,526,1607,109
8109,0,0,1,3,78,24,5,5,0,35,72,39,38,28,16,31,36,54,23,18,85,112,104,55,198,59
8111,0,0,0,0,2,1,0,4,0,8,11,14,18,2,4,7,10,2,0,41,3,12,13,22,73,16
8113,0,0,4,15,4,15,36,21,5,16,104,201,274,155,29,24,19,37,30,85,86,87,92,372,491,46
8115,0,0,0,0,0,0,11,1,3,31,64,18,63,3,10,8,26,1,1,26,16,54,21,13,69,26
8117,0,0,21,108,101,44,71,41,103,288,764,617,471,393,363,285,63,41,182,353,234,284,523,1748,2090,107
8119,0,0,8,22,5,9,70,53,15,78,391,344,179,101,151,232,177,94,73,115,339,428,396,253,923,74
8121,0,0,1,6,34,4,2,6,14,41,131,114,22,22,56,13,14,12,4,10,43,153,66,24,156,82
8123,0,0,255,1444,706,314,721,537,724,1742,7658,5521,3254,1949,1895,2990,1938,776,975,3131,4413,5176,5676,4955,19049,1932
8125,0,0,2,6,30,18,10,1,63,103,105,217,109,53,130,39,63,30,13,29,72,173,116,111,268,74
8999,0,0,186,241,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,0,0,1870,9424,4296,1087,1090,1071,1322,3850,13316,17983,15738,8217,8967,8533,1864,510,1087,4100,4116,2180,3656,24029,47515,2860
9003,0,0,393,5208,4695,1275,985,747,1297,3383,10711,17785,16531,6646,5820,5516,2327,540,1374,4281,3893,3302,4355,21476,44976,2307
9005,0,0,121,842,379,94,109,93,175,431,2198,2973,2122,1220,1516,1451,271,103,172,771,839,685,1169,3924,7511,566
9007,0,0,56,569,440,191,78,80,144,419,1638,2849,2636,1134,1049,995,230,89,210,740,628,490,811,3122,7092,567
9009,0,0,517,7019,3787,1036,673,598,802,2875,12103,17920,15710,7953,8853,8720,2350,457,1286,5058,3868,2523,4679,23455,45181,2724
9011,0,0,27,537,532,271,140,175,476,1750,2096,4567,6135,2370,1551,1185,526,113,397,1586,1766,1182,2239,6352,15026,1293
9013,0,0,56,381,405,80,117,127,218,417,1274,1846,1941,929,730,736,229,76,178,511,584,426,657,2559,4699,434
9015,0,0,11,177,185,216,84,108,196,472,1144,2453,3060,955,726,741,258,76,157,403,919,910,1275,2902,6704,528
9999,0,0,176,437,238,173,84,67,87,190,790,403,297,153,114,134,27,8,28,79,81,34,77,414,749,36
10001,0,0,34,725,677,254,488,378,339,606,1534,4070,3648,1567,1139,1851,735,121,300,2115,2954,2596,1976,6028,13496,1056
10003,0,0,197,1537,2024,1307,1715,1352,2178,2824,6812,13207,11129,5183,5804,6320,2908,499,910,4003,6445,5602,5073,14827,38020,2294
10005,0,0,88,2128,2037,447,858,796,498,1308,2278,4500,5792,1966,1050,1421,807,260,451,2318,3631,2833,1953,6035,15140,1084
10999,0,0,0,74,85,42,185,71,227,1,21,51,48,19,11,22,16,1,5,14,88,112,1099,301,180,24
11001,0,0,495,3828,4478,1526,1799,1866,1334,1940,4286,7431,7889,3726,3915,3184,1201,449,1063,5033,5722,3087,2672,27374,36602,1740
12001,0,0,87,180,114,817,2329,1670,3097,2289,2282,3002,4655,1699,1024,1257,765,283,2345,6085,4306,1379,527,3212,18842,2323
12003,0,0,9,11,10,36,293,797,331,311,230,440,564,261,64,113,57,82,726,1039,523,77,35,145,1790,330
12005,0,0,8,65,27,287,3091,1888,761,742,1550,3436,4708,1929,831,621,537,224,3349,5244,2389,833,168,1037,9342,1539
12007,0,0,2,44,5,32,242,413,391,110,173,758,476,193,72,77,50,25,611,990,583,88,14,141,1378,274
12009,0,0,37,248,139,1371,3627,1814,1815,2544,3813,5287,8311,4645,2861,3714,1845,1044,8318,17308,9646,2193,908,7065,33834,4208
12011,0,0,1219,3734,2170,8249,39787,15006,6099,8508,21289,30086,35254,22128,19607,20029,8418,4029,22570,52439,25555,10366,3751,79466,133337,7794
12013,0,0,1,7,56,44,223,289,49,107,143,363,297,78,48,31,12,17,277,623,314,76,7,76,736,103
12015,0,0,24,212,223,317,1171,690,393,626,1372,2330,2309,965,872,1160,619,266,1193,4008,3505,1111,314,1221,7291,1207
12017,0,0,19,81,22,170,914,890,690,471,1478,1807,1772,1035,510,588,324,206,1271,3802,3211,626,277,644,5487,1141
12019,0,0,42,232,109,336,2095,1255,1122,1004,1864,3242,4126,1247,625,1006,772,453,4095,5436,3555,1094,223,1794,13113,2058
12021,0,0,146,450,943,2686,5356,2028,1142,1836,3170,4510,5304,2473,2104,2521,1489,701,3580,8675,6461,1698,632,4700,16462,1769
12023,0,0,3,56,86,144,2189,864,496,414,505,1098,1126,441,177,240,161,110,1083,3595,1583,293,110,445,4101,708
12027,0,0,7,22,151,422,660,226,82,105,699,487,449,416,257,216,120,35,190,980,1079,205,60,123,1613,218
12029,0,0,0,8,44,17,184,467,117,69,62,152,279,98,59,49,24,13,190,548,475,98,17,47,645,164
12031,0,0,207,806,639,4545,14831,5422,4088,4708,8722,17343,20186,6847,3666,4376,2782,2265,22748,24751,11440,3921,1032,11334,59104,6841
12033,0,0,94,412,309,1137,5692,3445,1170,1289,2849,5620,8593,2652,1017,1017,636,237,3101,9664,6267,1468,389,3099,15811,1802
12035,0,0,18,116,54,121,591,411,439,395,569,910,1535,639,666,442,248,153,1464,3028,1898,426,202,961,5123,709
12037,0,0,0,2,0,5,103,437,84,147,58,71,335,46,16,21,43,17,120,460,273,40,3,37,591,78
12039,0,0,1,93,178,107,968,977,509,235,245,676,1104,341,110,107,120,54,508,1318,772,217,71,862,2916,452
12041,0,0,0,7,8,87,241,162,51,99,152,251,211,180,86,114,33,17,212,681,512,93,35,62,824,216
12043,0,0,3,4,25,145,228,67,87,68,63,97,101,34,22,26,30,13,39,187,167,60,13,46,367,45
12045,0,0,0,1,0,22,314,488,51,68,119,272,364,171,52,37,25,25,292,426,236,41,7,57,887,160
12047,0,0,0,6,227,102,237,130,160,50,71,299,224,69,23,34,18,13,131,582,297,95,17,73,762,87
12049,0,0,0,18,81,331,403,264,269,251,148,345,474,211,109,208,149,99,401,1142,958,219,28,199,1799,237
12051,0,0,4,79,333,538,679,343,101,154,259,794,760,253,156,235,156,71,283,1223,1387,164,46,429,2681,265
12053,0,0,24,68,29,258,1301,941,566,606,1143,2182,2418,1347,1018,1172,709,348,2290,6625,3876,878,199,1374,8572,1375
12055,0,0,17,64,50,270,813,660,354,488,1101,1195,1513,677,385,732,296,95,689,3028,2826,612,142,899,4867,875
12057,0,0,305,819,1077,8551,18364,8020,4962,5761,9210,18318,23050,9763,9751,12353,7457,3351,17725,42767,27150,8617,3732,23299,78274,8569
12059,0,0,1,9,14,158,246,200,134,179,234,517,384,87,33,27,38,31,170,696,578,121,16,87,1133,137
12061,0,0,33,57,40,567,1507,631,419,551,1120,1816,2920,1246,689,658,393,207,1489,4436,2718,583,126,1070,6850,755
12063,0,0,2,12,265,114,1203,785,497,288,736,714,1016,244,145,114,128,162,761,1607,1039,304,54,302,3105,476
12065,0,0,0,28,2,21,180,273,64,120,94,220,302,106,28,53,35,10,119,468,309,70,27,137,959,157
12067,0,0,0,1,7,26,70,1104,30,41,51,94,106,62,19,10,8,7,95,279,151,58,11,26,330,75
12069,0,0,66,161,74,1001,3147,1880,1129,1031,1962,4888,5596,2550,1789,2264,1495,539,4555,9612,6670,2522,878,4242,18476,2485
12071,0,0,206,815,743,3481,9562,3257,1681,2878,6071,9353,12018,4777,4827,6270,3937,1380,6551,24142,17989,3670,1205,9197,40410,4836
12073,0,0,27,197,187,710,3057,2150,4324,1749,2479,4038,6929,2336,910,1078,935,412,3208,7905,5677,1581,411,5577,21482,2751
12075,0,0,2,18,13,142,394,327,133,108,260,440,701,323,219,301,150,73,497,1555,1096,204,99,205,2115,364
12077,0,0,0,3,210,10,148,100,84,24,56,155,243,47,15,15,12,4,126,383,179,53,7,61,483,61
12079,0,0,0,55,15,127,409,264,154,66,184,273,294,161,38,18,37,26,149,658,601,90,61,159,1512,259
12081,0,0,54,527,465,1811,5357,1909,1053,1884,3397,5472,6257,3179,2618,3359,1630,611,3575,11465,8174,2041,628,4257,18237,2892
12083,0,0,28,147,75,424,4220,3604,1278,972,1956,4755,6711,2872,1361,1473,967,398,3992,11129,7755,1777,523,2364,17299,2623
12085,0,0,28,163,460,1404,1536,899,530,427,728,1577,1759,964,708,793,475,261,1691,2591,2441,689,228,1974,7219,582
12086,0,0,2123,9940,5936,18820,81642,38448,13154,15491,43031,65079,73247,38597,34747,37519,16952,7519,40941,78018,36314,15174,7213,168546,273740,16208
12087,0,0,27,53,33,147,1041,435,118,457,1077,845,1095,488,571,459,193,120,563,1737,1024,385,276,1563,4731,280
12089,0,0,11,46,20,106,872,650,423,371,698,1579,2211,735,255,332,301,266,2281,2557,1411,354,165,602,4445,622
12091,0,0,39,114,69,443,2099,1389,882,1458,2386,3972,3740,2164,878,662,446,311,1840,5937,4645,1020,370,1390,11509,1631
12093,0,0,0,11,75,294,496,350,332,175,277,394,843,289,177,225,182,135,324,1367,1281,168,30,272,2418,207
12095,0,0,373,884,613,8312,18372,6705,4257,5460,11508,19282,26879,10985,8726,12049,6011,3013,20020,36370,21151,7108,2150,30916,89874,7975
12097,0,0,110,369,225,1325,6267,2664,1422,1656,3642,6750,7947,2604,2648,4301,2002,1137,5575,10655,6730,2188,983,8568,25894,2051
12099,0,0,551,2360,3033,8154,19124,8691,4587,5516,12925,17518,24352,13493,10522,11198,5148,2387,14699,34871,19967,7281,2654,40586,79799,5758
12101,0,0,40,210,133,1606,4199,1749,1233,1579,3580,7033,7239,3235,2837,4178,1995,714,6073,15909,11417,2583,800,5287,27161,3678
12103,0,0,167,562,568,5190,9869,3573,2252,3805,7072,11917,13884,6641,5099,5646,2287,1214,9141,24585,15737,4357,1346,10108,46304,5697
12105,0,0,73,410,544,2809,8652,4523,2982,2952,4059,9792,13071,6448,3714,5506,3176,1365,9179,26735,16578,3970,1408,10577,46018,5313
12107,0,0,13,94,46,187,962,479,361,266,292,1242,1418,361,209,387,267,124,1130,2410,2059,359,75,241,3283,492
12109,0,0,79,129,54,691,2268,1116,1059,1208,2233,4072,5256,1767,1060,1135,761,617,4370,6001,5186,1574,576,2752,13375,2429
12111,0,0,38,209,225,1253,3278,1886,1099,979,1628,3394,5232,2635,1840,1967,1353,710,3805,8443,6045,1511,342,4044,17202,1612
12113,0,0,44,114,92,348,2743,1335,687,613,1489,3697,4116,1622,636,409,381,281,1644,6092,5143,937,264,1387,10166,1640
12115,0,0,76,276,283,847,4106,1576,982,1517,3956,4300,5745,1953,2244,2928,1176,409,3182,10537,7464,1557,708,4482,20373,3263
12117,0,0,103,277,111,2076,3921,1469,1070,1186,2529,4808,6070,3084,2685,3531,1554,984,6087,11351,6622,1995,1116,7839,25392,2793
12119,0,0,51,131,77,92,710,775,461,625,522,1618,1959,913,742,444,216,134,782,2014,1679,540,230,645,4087,733
12121,0,0,3,127,38,342,585,1308,300,269,253,707,795,272,100,104,66,59,464,1885,1211,219,65,199,2445,466
12123,0,0,0,3,19,58,254,870,130,159,157,322,524,149,56,28,26,8,153,880,636,167,15,160,1596,340
12125,0,0,1,4,28,31,200,394,378,170,90,210,218,77,35,41,27,37,296,542,298,47,18,85,858,106
12127,0,0,80,372,284,1369,4729,2449,1662,1982,3579,5645,8670,3801,3533,4444,1781,1042,8155,11980,7383,3136,1355,5888,24616,3374
12129,0,0,1,22,12,26,512,316,254,175,291,470,854,203,87,153,106,51,397,1307,975,166,55,344,2229,407
12131,0,0,18,21,80,128,960,433,340,519,1194,1201,1403,717,276,416,160,87,694,2360,1404,371,128,400,3055,421
12133,0,0,1,13,46,58,383,471,79,164,277,438,491,164,48,46,27,13,249,889,578,90,17,142,1554,202
12999,0,0,10,26,90,75,438,450,827,430,1007,574,372,145,121,79,20,34416,161868,501584,237392,54081,28573,281639,952174,137364
13001,0,0,2,69,89,101,297,336,154,225,79,351,369,170,66,52,24,37,96,554,420,138,43,68,925,118
13003,0,0,0,10,40,100,138,123,38,104,60,170,172,37,22,25,19,21,64,257,146,62,17,29,351,46
13005,0,0,5,19,107,116,168,113,84,114,48,257,309,45,254,39,18,22,91,426,264,159,79,72,592,100
13007,0,0,6,24,15,12,13,20,13,22,21,39,44,13,3,6,3,1,37,62,33,19,7,23,124,11
13009,0,0,5,214,136,147,420,762,455,288,254,522,750,305,135,82,75,33,77,1064,781,157,101,342,1994,274
13011,0,0,3,23,70,54,107,140,112,99,208,455,339,143,52,59,34,12,60,298,386,105,75,150,738,83
13013,0,0,20,117,201,202,523,645,485,565,681,1814,2761,904,507,403,251,112,317,1822,1649,594,330,1276,4795,460
13015,0,0,137,178,165,207,857,886,507,1017,1229,2726,3354,1776,941,627,248,156,457,2170,2089,676,479,1914,4869,420
13017,0,0,3,22,49,92,170,285,172,153,82,466,486,67,33,24,28,18,89,693,255,61,35,57,722,176
13019,0,0,1,18,29,71,141,128,76,140,138,401,384,191,72,38,47,31,173,997,336,71,32,99,1134,130
13021,0,0,20,286,161,379,2204,2378,685,664,862,2433,3211,1572,509,426,194,220,758,4877,2644,733,676,1851,7259,1030
13023,0,0,1,17,31,18,68,226,86,222,79,301,318,97,28,17,20,23,119,416,227,47,31,107,732,64
13025,0,0,0,23,35,38,125,89,42,322,127,242,345,127,56,41,42,27,113,914,386,64,25,45,609,141
13027,0,0,2,57,11,86,210,118,47,74,84,315,189,123,62,20,26,14,122,580,251,36,30,75,752,87
13029,0,0,7,47,22,54,403,301,297,208,160,452,771,498,253,137,88,84,265,1424,666,91,90,182,1966,267
13031,0,0,2,36,24,279,716,948,887,607,280,646,1339,674,198,153,75,138,362,2979,842,112,101,438,3135,334
13033,0,0,8,77,40,26,250,264,161,272,168,324,569,210,86,87,46,23,109,572,366,72,32,191,1073,197
13035,0,0,8,137,85,63,186,109,95,206,237,612,663,300,204,227,76,47,90,679,506,171,103,410,1068,119
13037,0,0,9,100,28,29,34,40,25,43,31,83,201,55,20,7,11,4,22,158,62,21,11,30,403,67
13039,0,0,4,30,33,67,479,412,284,188,373,629,806,411,137,89,75,104,824,1504,1248,256,169,240,2042,361
13043,0,0,1,7,6,26,174,142,112,108,47,69,188,40,18,13,32,36,38,360,143,15,5,48,351,58
13045,0,0,123,244,166,186,983,649,487,1360,1461,1970,1927,912,401,348,201,99,475,2302,1639,339,270,1774,4480,442
13047,0,0,4,43,92,179,215,333,330,295,627,1311,1414,808,329,374,250,113,211,1114,1094,448,298,577,2904,485
13049,0,0,1,9,26,25,298,213,78,93,75,229,206,70,38,29,185,52,179,255,147,112,20,34,376,103
13051,0,0,32,188,277,802,3487,2029,1446,1126,1327,2693,4691,2564,1317,826,439,259,1560,7913,4451,903,620,2253,17215,1771
13053,0,0,1,11,45,356,184,559,477,160,189,188,468,402,391,466,337,250,375,186,348,489,204,181,396,55
13055,0,0,3,13,10,37,115,383,226,226,251,561,571,204,127,94,77,16,101,614,768,194,97,280,1249,163
13057,0,0,78,389,442,374,1428,2052,1262,1795,2776,5791,7553,3164,2092,1197,658,252,802,5419,4275,1625,701,4115,12068,1272
13059,0,0,51,104,136,248,1134,1187,2168,1758,1143,2050,2980,1037,493,361,182,71,368,2082,1896,469,327,1871,6475,506
13061,0,0,5,17,18,19,16,40,12,10,20,28,44,12,4,6,3,0,8,46,23,2,1,10,179,9
13063,0,0,112,605,476,705,2474,2065,671,1781,1575,3887,5304,3241,1521,1530,868,382,1075,4817,4378,1376,831,6847,14308,982
13065,0,0,1,7,51,49,63,119,93,113,45,114,202,61,26,31,21,13,33,218,209,97,9,38,384,57
13067,0,0,287,1310,1407,1755,6123,5760,2774,4446,5500,14151,18546,6577,4684,3636,1902,727,2663,11862,10018,3886,2829,17570,32086,3743
13069,0,0,11,129,134,263,759,495,278,464,446,1110,848,276,57,56,27,54,382,1207,714,276,101,132,1902,326
13071,0,0,20,165,280,484,521,304,179,581,142,541,926,351,199,74,86,109,269,1330,950,279,145,325,2709,284
13073,0,0,24,136,89,222,1323,1349,635,1156,1573,3502,3972,1569,514,482,291,124,610,3469,2695,785,404,1472,6962,1058
13075,0,0,1,22,27,89,261,116,41,110,229,371,330,130,49,41,18,51,193,1116,350,42,38,110,976,118
13077,0,0,41,155,224,253,629,953,379,1271,1523,2766,3100,1551,644,429,270,139,609,2878,2253,663,460,3603,6891,633
13079,0,0,0,15,16,16,48,67,17,46,43,166,141,59,32,12,6,15,46,197,182,41,23,72,441,85
13081,0,0,16,149,67,41,86,108,105,255,113,417,429,100,110,54,27,17,57,533,373,66,41,195,1069,152
13083,0,0,1,15,16,40,41,89,90,99,140,297,292,183,86,55,54,13,36,323,238,90,58,160,552,72
13085,0,0,11,48,52,32,149,380,155,124,216,624,789,249,121,107,71,24,59,723,619,155,92,397,1411,174
13087,0,0,8,93,103,69,354,392,175,269,154,401,557,190,103,81,58,26,141,898,587,166,53,161,1281,377
13089,0,0,360,1667,1707,2107,6177,4428,2304,3483,4648,10554,13201,5747,4259,3347,1918,570,2273,9667,8757,3757,2067,13852,31283,3389
13091,0,0,2,24,27,49,113,142,108,493,172,361,540,100,22,35,12,10,96,878,410,79,40,152,1243,146
13093,0,0,8,121,51,37,35,51,51,92,60,172,236,81,68,8,26,6,35,222,256,46,16,87,526,61
13095,0,0,466,1038,243,142,668,396,174,329,222,1026,1882,450,180,252,154,76,296,2197,1727,510,148,569,5108,903
13097,0,0,51,268,225,324,1328,922,428,924,1203,2530,3501,1676,833,746,419,146,655,2826,2119,766,399,3863,7036,643
13099,0,0,20,182,29,28,99,74,88,97,94,120,240,77,31,15,21,18,67,411,139,85,12,57,681,74
13101,0,0,0,5,112,68,37,20,7,17,22,100,59,27,11,9,3,7,49,115,63,14,14,8,164,11
