FIPS,POPN,DATE_RANGE_START,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110
19149,25219,1/1/2020,142721,129617,110622,78395,95467,115954,118841,121146,127063,132431,110767,119460,121230,117058,144694,147443,162019,147078,141955,142880,152096,153180
19151,6607,1/1/2020,32853,29044,26076,17986,21047,25105,25807,29183,30491,32576,24566,27309,28141,27288,35148,34314,36784,33575,31959,34329,36524,36836
19153,494281,1/1/2020,2783098,2642314,2040136,1163341,1581464,2002787,2311000,2326504,2101531,2246133,2005508,2030166,2005065,1951732,2467628,2539563,2719113,2508215,2535296,2611048,2587626,2647052
19155,93328,1/1/2020,653587,611911,469937,317941,398885,480572,509349,557632,536429,552996,461826,501587,507751,477910,608569,619357,658829,620114,598642,627717,623422,665022
19157,18381,1/1/2020,130799,120583,96626,63645,77636,90288,100469,103181,108866,108539,84452,94813,96302,91968,120316,124343,139153,128073,127132,130215,138409,136005
19159,4801,1/1/2020,31482,30609,19564,12743,17299,20116,22774,29076,29877,28090,21309,20303,24523,23805,28504,30229,29382,26566,27513,33001,36869,35571
19161,9603,1/1/2020,90810,85549,71388,45795,59145,65120,72324,79739,81586,79978,63311,66925,71495,71449,89889,91786,97205,90402,92338,92007,98222,98369
19163,173216,1/1/2020,950603,863056,677922,450181,618503,768401,786304,825718,786146,835632,696122,773620,767364,710861,887719,903066,963616,893693,885613,925901,913684,943043
19165,11430,1/1/2020,143879,128184,111639,81202,101665,117014,121680,124593,126655,130460,107650,118824,116681,113489,142268,149912,162560,154608,149732,156387,160065,160707
19167,35043,1/1/2020,248627,226407,171968,113451,141539,177595,182877,204500,219374,226835,184770,190581,205254,201025,232591,242469,250467,228070,217824,241651,255509,259009
19169,98237,1/1/2020,516860,531896,344918,169404,232044,275344,289673,442501,393435,406151,319020,289843,333137,369363,421575,422779,384395,358577,346717,499537,563326,539096
19171,16801,1/1/2020,186716,173870,139544,91299,114913,136356,148330,152251,168081,174386,133615,147669,147815,141983,182352,189622,201432,193266,184895,196760,212697,215927
19173,6092,1/1/2020,62660,55130,50403,37065,43554,53112,55611,55870,59827,60946,50484,54267,54909,49143,62944,65304,67327,61962,58992,60241,66224,67615
19175,12157,1/1/2020,77151,72526,61007,42267,54003,65437,64950,71914,81371,79640,66218,71925,74909,71337,87562,92970,93921,89821,82093,89353,101980,99662
19177,7069,1/1/2020,19424,18953,14825,9582,13277,14224,16242,16555,19502,20991,15000,14941,15317,15439,18459,20068,22347,19671,18194,19934,23770,24528
19179,34985,1/1/2020,192596,173514,148769,107008,133284,149650,161025,165971,172760,184107,153944,162847,155967,151429,198494,199795,207906,202425,197667,214488,223826,233439
19181,52265,1/1/2020,269956,252835,213016,134477,175097,204400,209049,228170,240672,249767,203318,206484,212055,206478,252451,272949,293631,256452,248483,269636,295045,293224
19183,21992,1/1/2020,154906,143025,120851,77700,95906,126545,133215,142679,144316,150442,121036,129741,133843,127220,163349,164383,174691,167608,158275,167364,185993,184994
19185,6415,1/1/2020,33537,30196,28349,20314,25340,28457,28334,31889,31569,32496,27380,28772,30428,27821,33452,35190,38606,36402,36094,37465,43582,44205
19187,35934,1/1/2020,250456,226155,188850,127447,158991,182311,198215,219103,215722,222608,179503,186966,202218,187959,235247,237188,245111,226951,237166,252851,264390,277919
19189,10277,1/1/2020,78106,68346,53226,34437,42890,57819,57924,65727,69164,69725,52928,56455,58610,55649,65895,70414,75518,71895,67516,70945,73892,71570
19191,19862,1/1/2020,102236,91767,72657,42082,60039,76995,80716,87541,91951,101280,74023,76687,83492,79598,97912,102105,109036,101231,102577,105968,120036,121432
19193,103138,1/1/2020,513062,490244,404702,269245,317609,394914,420847,464381,454207,473521,424842,451518,435410,412285,518963,510213,545197,485799,490791,526264,528656,563518
19195,7359,1/1/2020,234144,209854,164318,115688,160193,195690,194802,205652,204329,210944,175340,198373,191158,173639,217025,227385,242854,230984,221627,231969,234738,238893
19197,12416,1/1/2020,56257,48103,42790,31100,37166,41756,42329,46198,47022,48875,38448,43098,43848,37692,50678,52423,57015,54445,51477,54686,57741,57160
20001,12399,1/1/2020,111297,104896,89749,64671,81782,89107,92843,96062,97324,102980,86813,90223,93419,85999,109821,110759,109943,108304,104507,113364,119869,126336
20003,7949,1/1/2020,61955,57379,51429,36522,47301,52359,54064,56886,55609,58864,47514,49818,51862,50934,63170,64627,64547,61029,61097,64063,69153,74564
20005,16015,1/1/2020,95964,97623,68697,49001,62088,71270,75773,87347,91588,93185,75032,70438,79584,79993,99222,98966,103383,97095,91123,105617,109749,113930
20007,4358,1/1/2020,17460,15906,14593,10853,13483,15625,15417,15804,17785,16625,13760,15660,15423,14260,17166,17441,16743,16681,15153,15951,19564,17897
20009,25658,1/1/2020,150490,134373,116124,77562,98984,120620,123654,127184,129433,134051,107328,113939,116742,112862,141573,144437,155332,155330,145600,153324,156092,158468
20011,14435,1/1/2020,75683,70594,59787,40709,55884,64550,65935,71046,73325,77982,66076,65218,68938,64558,86379,88700,86874,83449,78838,90874,92862,95014
20013,9482,1/1/2020,48556,47605,39489,29885,36263,45496,45781,44354,44887,47334,35877,40486,40114,39576,51411,52665,56457,56825,52817,53529,56322,59346
20015,66992,1/1/2020,326405,303768,262751,175349,234763,266015,273979,288349,289760,297197,241027,240481,247244,240144,314389,330806,347551,325861,320189,350319,354601,367012
20017,2586,1/1/2020,171165,155396,123968,74168,99398,118793,122653,140364,130987,138518,108838,116485,115182,112556,152492,155687,159542,157655,152120,163122,170091,183928
20019,3230,1/1/2020,12403,11059,9686,7235,8099,8532,9190,9531,11589,10649,9533,9841,9715,8787,11620,11239,12224,11397,10436,12079,13322,14354
20021,19681,1/1/2020,216241,213979,162396,96710,135084,165580,161479,196925,198547,207087,167859,161821,178055,165546,225906,226822,217273,209410,196727,243054,254727,259259
20023,2600,1/1/2020,11067,10356,9182,6602,7336,9087,10150,10058,9873,9674,8374,8182,8616,7647,9309,9870,11152,9926,10199,9732,9479,9631
20025,1963,1/1/2020,9574,9337,7306,5660,6802,7891,7788,8619,9140,9508,8169,7770,7724,7160,8037,9080,9843,8551,8831,9687,10695,10617
20027,8025,1/1/2020,71971,65938,56291,40785,51933,64705,62613,65254,67096,67377,54707,58143,57780,57593,70299,74800,80383,76896,71619,77069,73286,73983
20029,8642,1/1/2020,77326,74153,62152,41452,55227,64135,64336,72696,77941,76733,61857,68081,70349,70430,88219,90917,94429,87412,85134,95026,98860,98001
20031,8158,1/1/2020,47566,42016,38487,25926,31917,38735,41002,40134,40354,43792,36661,36698,38470,37486,48798,52432,53126,50409,49023,50965,51995,56984
20033,1690,1/1/2020,7654,6495,5258,3810,4499,5483,5979,6612,6514,5889,4617,4664,5269,4754,5658,6243,5792,5371,5606,6459,6754,5675
20035,34628,1/1/2020,165473,145768,113636,78233,98248,112420,116307,134913,140431,143199,111298,113080,118426,118811,162565,157918,162186,147062,143956,169176,174225,182271
20037,38730,1/1/2020,248146,244887,185784,111383,157242,189517,188017,224905,224182,234348,194324,188329,207370,194322,261522,264480,251831,243574,230183,282942,291054,296087
20039,2776,1/1/2020,6732,5995,5413,4095,5056,5819,5941,6418,6025,5666,4824,5332,5368,4955,6163,6503,7467,7103,6653,7349,7641,7917
20041,18266,1/1/2020,168521,152661,129154,89212,115374,136327,138806,141803,136906,145309,124639,123270,130704,126691,153372,156229,168143,156816,158181,162071,157204,162339
20043,7496,1/1/2020,75028,78219,51680,35417,43189,49780,52240,66138,71972,71595,57007,50932,62147,62804,77241,75666,74239,69899,65281,83056,88669,90206
20045,122530,1/1/2020,518982,547583,319079,180376,259428,308378,317170,404761,407661,400681,324209,314492,310025,353686,434095,458375,446544,398832,402877,520362,556709,558455
20047,2750,1/1/2020,19190,16260,13865,9315,11417,13532,14206,14874,14970,15388,12261,12569,12865,11479,14692,14576,15103,15158,14643,15912,16930,17600
20049,2507,1/1/2020,8178,7490,6336,4899,5628,6106,6649,6588,7276,6616,6147,6298,6158,5891,7756,7410,8293,8339,8016,7831,8301,8535
20051,28671,1/1/2020,185351,190948,161364,91440,138403,177594,178257,182471,171363,180297,150146,160404,158911,154829,186619,191389,202000,202969,202034,201570,202267,209463
20053,6034,1/1/2020,21288,17946,15596,10783,14461,17874,18657,17418,19641,19743,14670,15472,15203,15095,18692,19937,22899,23220,24740,23041,24413,23353
20055,35917,1/1/2020,192427,178758,150460,89355,122091,154672,159065,166531,166390,167762,142812,157592,158666,145525,188793,187881,198631,186584,189172,208816,204224,215691
20057,33094,1/1/2020,138835,123966,105015,60568,76207,97657,105351,113484,110552,114533,93579,99167,100707,92695,120895,120655,137608,128676,130349,143679,137511,148329
20059,25703,1/1/2020,166037,156152,129161,90842,111777,126413,129638,146710,151254,160666,130990,130124,134189,129529,164275,167176,170565,158313,154709,181694,189823,200249
20061,32218,1/1/2020,420379,415277,285579,172855,243789,283206,287810,356008,324378,353567,293417,286699,297581,309109,382200,374677,377057,344040,347596,397467,398945,430687
20063,2621,1/1/2020,7676,7950,6093,4189,5548,7081,7066,6782,6920,5943,5407,6758,6032,5595,6373,6405,7348,7279,8150,7281,7071,6631
20065,2389,1/1/2020,22625,20324,19294,13053,16618,20727,21704,22569,21101,21358,17026,18892,17694,17254,20968,22913,23329,22731,25051,23100,23491,22959
20067,7077,1/1/2020,35280,30347,24220,17300,20367,25555,26372,25656,29359,27810,22239,23875,24621,24258,28676,31676,34965,31031,30055,33065,35107,35119
20069,5954,1/1/2020,165312,153792,127485,74298,104267,129554,133247,141815,139395,141729,120707,134664,135794,123442,161379,159942,169893,155091,161906,180740,174282,186917
20071,1196,1/1/2020,6120,5320,4464,2993,3740,4855,5431,5226,5574,4922,4411,4298,4051,3753,4319,4492,4670,4538,4479,5045,4946,5525
20073,5868,1/1/2020,15965,14649,12939,10246,13224,14936,16789,16295,18154,17279,15424,13707,14196,13835,18432,21138,20679,21060,20282,19812,22205,22399
20075,2425,1/1/2020,9704,8841,7568,4405,5274,6633,6499,7818,8939,9038,6823,7288,7399,6984,8440,9038,8955,7246,7593,9228,9666,9696
20077,5336,1/1/2020,20008,17299,15715,11822,13158,15621,16199,17011,16197,15949,14218,15030,14353,13153,15344,16003,16008,15522,16378,17862,17110,17002
20079,34291,1/1/2020,173662,155172,131153,77285,95567,120133,120186,130190,146553,146284,110745,110032,123147,117816,153029,163072,166970,150677,141463,170579,184026,186077
20081,3923,1/1/2020,35792,30531,25285,17352,20890,26247,26579,25588,27973,28450,23878,24764,25919,25675,31473,34299,36939,34249,32021,34602,37118,37413
20083,1779,1/1/2020,144230,128188,108638,63068,78788,100947,109068,116999,113420,118614,96019,102221,103594,95744,124492,123612,141399,131953,133547,147428,141851,153203
20085,13171,1/1/2020,128273,122814,96605,67303,83722,100841,107191,110314,119067,121683,98864,105916,104587,102331,124509,129006,134401,124998,119365,131060,134863,139461
20087,19032,1/1/2020,256482,261498,166703,108421,143322,172816,178553,213340,223175,223906,174986,167155,178334,188632,238587,245173,249129,230299,221589,266797,277724,287890
20089,2833,1/1/2020,7843,6366,5921,4406,6114,6797,7016,7314,7291,7299,5710,6170,6285,5636,6680,7831,9150,9303,9938,8523,8381,8457
20091,607220,1/1/2020,3617351,3352358,2430798,1288176,1898596,2581671,2596334,2652825,2525422,2792299,2450592,2629109,2480140,2305717,2977756,3049043,3219993,2965045,2940650,3061026,2978184,3150078
20093,3745,1/1/2020,33610,28669,22759,16260,19343,24301,25442,24224,27561,25996,20857,22251,23129,22433,26119,29527,31473,28873,28108,30396,32625,33119
20095,6974,1/1/2020,41104,37220,31220,21245,25598,31241,32381,33610,36237,37122,28733,30041,31851,29556,36156,38827,37510,35636,36209,39529,40146,42384
20097,2456,1/1/2020,13451,11149,9662,6218,7932,9603,9575,10680,11645,11070,8806,9012,9028,8182,10781,11142,10939,11232,10647,11712,12473,12542
20099,19586,1/1/2020,111445,96097,90347,56459,69238,80989,81899,93849,96620,103028,86379,83196,90273,82841,104638,110891,111568,107745,109142,123780,126328,128809
20101,1518,1/1/2020,147178,137223,113844,64515,93851,116139,120580,128654,124434,127032,109348,121753,122744,110781,147101,144420,154152,141810,148553,166438,159036,172058
20103,82246,1/1/2020,504497,487149,364034,228607,308212,369383,372723,422260,407545,428070,357902,357007,360407,357721,465709,475791,489505,452604,448133,518482,536702,555051
20105,2986,1/1/2020,5144,4782,3788,2800,3382,3652,3673,3986,5073,5781,4307,3925,4078,4268,5016,5442,5255,4368,3903,4443,5686,6188
20107,9654,1/1/2020,43908,39932,35088,24786,32052,36564,36496,38282,41709,43652,35713,35045,36332,34199,44802,47503,46932,44616,44099,48429,51085,52166
20109,2732,1/1/2020,50237,43063,38770,27455,34270,43570,45933,44228,45715,44786,37651,39768,38848,36784,44434,45119,48587,48095,48745,45101,46123,44628
20111,33045,1/1/2020,196944,178883,140669,87991,115705,137785,142904,161336,155096,160051,127596,133046,133587,130641,172981,181384,185400,181662,175743,186743,197396,208633
20113,28448,1/1/2020,148002,130948,108591,65575,83020,106543,104295,127174,138130,136440,97127,94964,109809,107732,130980,137672,138397,131776,120408,148584,152671,155671
20115,11652,1/1/2020,118226,103018,94461,60715,73715,88991,92645,100122,102392,106402,84057,84938,90639,85387,107047,111053,114145,107460,106564,118783,122638,126591
20117,9652,1/1/2020,41108,37729,32786,24199,29039,34718,35116,37111,40046,41960,31732,34091,34022,32702,40478,41738,44793,43806,40445,44802,46436,49179
20119,4029,1/1/2020,20180,16587,13634,9760,11790,14811,15129,14193,14046,15221,12151,12956,13191,12537,15327,16530,18117,16985,16983,16105,16923,17302
20121,34334,1/1/2020,264082,251618,207184,145678,190121,221849,222418,226211,235975,249978,208251,208513,205057,203569,261530,280525,285779,263613,256025,273413,288049,298283
20123,5879,1/1/2020,23672,21594,19547,13033,16883,19873,18864,20553,21761,21949,17877,19409,19148,18897,23744,25351,28360,26526,25621,27933,27020,28163
20125,31502,1/1/2020,98444,89926,80869,49646,63464,72969,74918,84276,85726,87576,75469,71043,77908,71369,97226,102737,107134,101969,103773,117129,117901,129796
20127,5559,1/1/2020,28807,25589,19853,15570,18898,21921,21858,22813,24230,23925,19203,18693,20239,19578,24497,27012,29755,28553,27929,26979,29070,29692
20129,2538,1/1/2020,11223,10416,8952,6390,8031,9225,10137,10981,11573,11917,8849,8907,9792,8999,10364,9869,10756,9606,9592,10752,9567,9568
20131,10121,1/1/2020,44202,41992,35822,26578,31771,42294,41453,39993,41187,41944,31769,34603,35790,34687,43235,43832,47344,47362,46145,44846,48019,49506
20133,15929,1/1/2020,123540,108263,96857,67013,84544,95796,101579,105725,107801,114459,97008,100761,104976,94667,120103,122929,123129,121105,121919,131244,134456,139341
20135,2768,1/1/2020,9104,8330,7363,5801,6413,7620,7125,7243,7079,7433,6135,6960,6512,5855,7425,7834,8259,7526,7433,7464,7467,7902
20137,5328,1/1/2020,17211,15908,13427,9298,12539,16904,15399,15109,16588,14474,12389,13325,13459,12203,15925,18234,20361,19172,18461,17294,17964,17667
20139,15770,1/1/2020,49409,45241,39471,28254,34817,40800,41693,43199,47972,47750,37468,36605,38077,36510,47620,54188,53880,51727,52660,52425,56112,59140
20141,3439,1/1/2020,12648,11893,10747,7220,9098,11198,11097,11417,12596,13660,10962,11518,11477,10567,12247,13508,15744,13181,12938,13654,14129,14453
20143,5712,1/1/2020,380892,344944,281816,181474,251504,305105,300986,329617,328539,345532,288698,308225,308576,294503,381042,377568,402947,380734,380927,403838,396318,412314
20145,6366,1/1/2020,28877,26842,23097,16800,21099,25228,26331,24890,24633,25333,20705,22205,22000,20855,26976,27124,30174,28105,28424,30246,31632,33663
20147,5181,1/1/2020,23438,21588,19524,13533,17592,23517,21608,22987,22898,23063,18877,21007,21235,20289,24652,26984,27310,25239,23170,25240,25348,24966
20149,24722,1/1/2020,320269,328751,209561,126893,182831,212101,212213,283092,263622,286527,232102,230992,233366,248490,306306,304985,304792,273917,274083,327263,334422,362556
20151,9127,1/1/2020,66933,61608,51625,35179,44142,54699,53833,55611,60790,62426,48835,54164,58073,54528,66106,64420,68723,63941,59285,67613,72432,75421
20153,2511,1/1/2020,59500,48688,47081,30360,40707,51097,53429,54883,49663,49411,41327,42566,44525,41435,53733,52488,59306,59221,66418,60080,56942,55147
20155,61793,1/1/2020,312154,283395,237821,153128,202616,245973,249421,260742,275468,270846,222353,229290,243106,231300,297633,298838,303692,289844,292312,318158,336512,341087
20157,4536,1/1/2020,52978,52233,42018,27658,37867,44150,45462,51845,55240,53855,42930,47869,50246,50207,63359,64973,65430,60955,60658,67144,70522,68556
20159,9362,1/1/2020,118243,106449,89371,61339,81170,96946,95424,98483,105655,105593,84039,86432,92203,87425,110297,114748,116689,111091,118464,120040,130516,122954
20161,73202,1/1/2020,434719,487244,283473,152266,228502,266421,260355,385395,344878,368491,294619,276704,291037,325515,391565,381033,365191,325002,320743,425600,449031,473924
20163,4827,1/1/2020,45600,41017,36791,25548,34030,41869,41320,42728,43522,44201,35865,40197,39708,38208,45733,50697,52060,46472,43732,48265,49055,48688
20165,2947,1/1/2020,9298,8310,8635,6066,6806,8255,8386,8503,9211,9785,7910,8071,7746,7539,9589,10149,10267,8605,8004,9305,9794,10728
20167,6804,1/1/2020,42849,38485,34834,23420,30133,36627,40844,39287,42032,42015,32628,35330,34331,34126,41673,46201,49577,53170,52671,48724,51639,51658
20169,53926,1/1/2020,327260,292528,237074,149175,210094,255365,250004,277061,273712,289860,240989,254061,255195,241274,314584,308313,332828,313044,317739,339092,327680,346567
20171,4790,1/1/2020,33864,30358,26544,17453,20020,27219,27025,26439,28946,28823,24695,26362,26650,26039,30496,31049,31634,29925,27596,29861,33251,31802
20173,519907,1/1/2020,2431138,2159722,1733276,1022627,1444898,1743013,1729876,1824567,1789691,1874134,1614817,1758042,1695101,1568206,2063699,2041480,2166878,2067096,2050466,2192804,2126015,2269219
20175,21038,1/1/2020,110632,100729,86285,53185,69699,89492,96297,95983,91660,96063,80403,84838,87394,83557,107399,108890,114277,113149,114023,123448,124934,129769
20177,175999,1/1/2020,888934,813292,653283,411608,562376,656702,672233,709473,683126,730849,619082,663710,639651,609218,791358,802694,850213,827274,819067,876315,863752,897749
20179,2520,1/1/2020,10976,10987,8763,6411,7579,9564,10024,9565,9810,9237,8178,8769,8561,7723,8671,9262,9505,8793,8457,8509,9115,9331
20181,5777,1/1/2020,26877,22266,22641,15768,21139,26650,28839,28613,24542,23734,20646,23068,21696,19685,26116,24597,27861,29920,31824,29245,26952,25880
20183,3544,1/1/2020,13287,11781,10754,7516,9669,12792,12644,13667,14177,13796,11398,11853,11574,11198,13070,14412,15923,14911,13478,13562,14905,14588
20185,4046,1/1/2020,117647,105590,90372,61391,77397,94812,94101,97661,97206,103067,83208,88002,91300,87013,111271,110368,119950,115645,108037,118724,118826,120866
20187,1969,1/1/2020,13331,12374,10809,6586,7480,9733,9009,10396,12074,12234,9545,10266,10531,9955,11852,13059,12281,10362,10752,12711,13672,13498
20189,5388,1/1/2020,17582,16686,13727,8690,11399,13910,16307,15220,15270,16896,14331,14461,14881,14818,16805,17954,17778,17613,17571,18797,21146,22073
20191,22578,1/1/2020,117427,106490,82031,51608,64645,79725,79122,83264,93950,96025,77837,77840,80623,78450,106362,103988,108069,101433,98477,106721,109209,114327
20193,7702,1/1/2020,64255,52804,51531,33303,44992,57236,61129,60580,56202,55072,45794,46861,47920,44613,58379,56779,62807,64631,75784,64916,60831,58527
20195,2758,1/1/2020,32101,28757,28238,19450,27707,34168,34330,33245,30607,29279,24919,26120,25122,23077,29435,30243,33732,34858,38671,32435,31561,30122
20197,6906,1/1/2020,249732,219165,181248,114450,160699,185242,193752,204648,192662,206813,180587,199505,185606,172388,221262,228100,248444,236746,238935,244208,236242,251325
20199,1536,1/1/2020,5503,4815,4314,2771,3468,4737,4486,4236,4889,5132,3785,4073,3908,3558,3893,5040,4922,4443,4824,4477,4714,4979
20201,5427,1/1/2020,19070,15048,10187,8154,10474,12200,13588,14575,17354,17256,12735,13993,13701,13782,16448,17592,17651,14867,13899,15546,17970,17495
20203,2074,1/1/2020,7818,6665,5839,4267,5308,6177,6530,7013,7129,7293,5842,5906,5893,5364,5665,5650,6636,5881,6047,5336,5829,5779
20205,8362,1/1/2020,85742,78869,68681,49755,62496,69578,74089,75316,78067,80041,69066,71635,73485,65362,87275,89187,91417,89219,87470,93814,99004,102612
20207,3015,1/1/2020,67182,60990,52658,37374,47535,53107,53763,57137,57836,60643,50819,52151,55283,53095,66126,67227,67672,64512,65935,69854,75747,80943
20209,165265,1/1/2020,1003447,916443,745607,429646,583781,748390,758075,793983,736045,781372,694333,751603,692136,638418,855936,850828,922420,865725,902914,943993,924760,983589
21001,19555,1/1/2020,280282,251268,201726,141068,181063,197614,208379,226143,236611,241881,192045,188168,216926,188921,286824,275608,286848,257802,268729,294347,306591,308306
21003,21303,1/1/2020,165567,149604,134399,96927,119001,133755,136094,138875,140848,143592,122210,120436,124905,110679,168940,166653,177248,160595,167790,172717,165976,174376
21005,22833,1/1/2020,324729,292664,234067,152478,194213,225813,235700,249957,244803,257987,212135,223005,213497,197393,293855,281659,308105,280404,295973,321763,311247,317792
21007,7769,1/1/2020,16230,15638,13497,9627,10479,11732,12627,12802,15165,14097,10697,11442,12702,11437,18085,16532,18372,16425,16262,19551,19134,19448
21009,44300,1/1/2020,248790,233399,215112,148006,188984,219076,235292,234552,224889,234998,202640,216661,213739,186325,284122,278582,290902,281600,293237,290262,277764,296893
21011,12481,1/1/2020,298075,284653,220801,137874,174972,196232,209217,244734,246715,248864,195641,185199,207361,201963,295120,286127,286081,258914,277289,346251,341837,353807
21013,25482,1/1/2020,84517,74671,66765,45519,58564,64457,67339,70611,72832,81231,66850,66617,70414,67572,95452,94983,98167,87960,92837,96690,91867,103165
21015,135396,1/1/2020,1046766,914773,721473,439087,576093,729130,757656,808545,760849,831744,692964,759196,712242,654756,901005,866775,939323,858853,895535,919322,907244,972704
21017,19901,1/1/2020,591091,517012,430079,283540,360516,418716,448064,479111,466447,504218,406259,407147,394591,372957,546356,550738,585745,534878,557178,609791,595191,624851
21019,46516,1/1/2020,338298,309797,248957,155295,211119,263016,272627,282977,273071,293207,245904,266780,258584,234499,336920,325252,343607,310495,320008,340508,324519,363809
21021,30367,1/1/2020,195416,180275,150645,94036,122789,141204,152720,162223,165659,178114,148309,147227,151045,138383,202959,194868,209053,188977,194869,209565,211162,220176
21023,8286,1/1/2020,40028,35517,25473,16257,19497,22436,24551,23627,24017,26204,20268,20096,23551,24175,35728,32008,34643,28300,28524,32590,34900,34585
21025,12550,1/1/2020,42851,38148,32750,24547,30440,31506,34127,34046,33607,36476,27341,29884,31306,28129,44158,44520,48108,42654,46799,52119,52413,56407
21027,20537,1/1/2020,112984,104509,89399,66169,81981,89078,95273,96950,99955,103371,83133,82845,84826,77658,123193,121426,132043,120847,126209,131697,130532,131070
21029,82182,1/1/2020,993334,875775,705453,432907,549843,667494,697929,714658,699222,755510,623213,663289,654717,598263,834073,812652,856544,772500,804477,877471,853726,895597
21031,12703,1/1/2020,383512,414459,286653,183701,219978,249979,275635,341168,358475,350517,278925,257900,304965,290204,413386,388255,385168,366750,386800,475040,493094,462034
21033,12687,1/1/2020,117875,111004,98953,67672,85916,95126,105723,107070,110424,119732,99147,93726,101258,87180,134047,129016,142524,130205,137158,146267,142387,150730
21035,39300,1/1/2020,422778,415899,318559,185870,238809,280751,301682,356054,372981,371364,288986,268230,329901,299076,448128,411753,413884,365581,381135,481437,476303,478267
21037,94020,1/1/2020,478376,434327,313955,168714,240252,278645,303305,334388,325882,348839,279499,289015,293429,270709,380326,353684,388684,342915,368255,408879,400687,400071
21039,4692,1/1/2020,9124,8661,7528,4976,5762,6325,6546,7209,8444,8081,6046,6300,7825,6878,10197,9842,10649,8669,8403,10695,9848,10061
21041,10730,1/1/2020,65307,58741,54959,37429,44671,50405,52993,54738,55494,63229,50372,47914,49873,47354,67299,65349,71227,64713,69693,74004,71722,74325
21043,26542,1/1/2020,240177,237251,180002,106496,138487,153913,163433,202492,203899,203622,154631,145165,169939,165790,247623,239033,235186,209618,225640,278789,282230,294619
21045,16066,1/1/2020,167526,150817,126915,90915,114962,123388,132099,140145,144543,150536,119544,116306,132545,119284,186463,181104,191904,168924,175770,187817,201202,207292
21047,71478,1/1/2020,299274,267670,235980,163372,199346,229000,241360,250555,244696,257896,223500,221688,234100,212627,307238,293698,308271,290897,298813,308093,298206,313816
21049,36463,1/1/2020,574563,511625,407101,248807,343830,427888,450158,479556,448953,474930,416035,460242,420060,369219,533132,525880,566433,520979,547340,560066,534418,579811
21051,19631,1/1/2020,354448,323921,282508,188878,248941,280052,289983,295897,295281,320129,267558,275855,293633,264965,379049,366104,381423,345414,354550,382653,380331,406720
21053,10110,1/1/2020,38425,36831,33276,24315,31542,35463,39560,36743,36263,34033,27215,26584,30156,25663,39259,38412,42227,38108,41645,41638,40152,42988
21055,8847,1/1/2020,39604,37257,32331,24440,30499,30945,34160,35250,38881,40205,34794,32001,35927,32435,48514,47002,53286,47700,48193,51795,51484,53732
21057,6523,1/1/2020,82152,75071,65327,46453,58051,64850,70176,68368,71012,68227,52975,53976,64439,54104,84273,80179,89182,75322,78534,84550,84591,86950
21059,101978,1/1/2020,853648,768783,635245,410859,528983,603551,639773,672682,670059,686396,621491,645989,658766,585870,833841,806715,856256,781324,819284,903395,878369,889015
21061,12235,1/1/2020,407221,438634,304281,193480,232990,267653,294429,357465,375688,370968,289393,269022,316622,298765,432767,407706,398965,385393,406045,493696,507510,478298
21063,7372,1/1/2020,171238,174436,134947,72498,95440,106405,114417,150362,144861,142296,109320,97564,119672,116591,170003,163348,155789,141410,153609,202267,206082,208464
21065,14109,1/1/2020,54161,49730,40693,31010,38641,40456,42995,43500,43615,46323,35974,36320,38611,37127,57575,57826,62046,53450,56109,63299,61974,68701
21067,324735,1/1/2020,2169661,1989892,1489077,769450,1041682,1310875,1408417,1676594,1544191,1616724,1359978,1395879,1389718,1282569,1757669,1779741,1795671,1651882,1726260,1946005,1951661,2016689
21069,14603,1/1/2020,237175,231974,185573,119800,156866,174210,182147,216909,214125,214944,169169,158535,187259,177149,255441,244275,240465,221240,234185,288445,285496,287381
21071,34974,1/1/2020,135587,129021,105022,72179,94927,107945,116039,114644,115437,120898,93651,101321,100860,94739,147286,149593,154119,138660,148940,153577,158949,168747
21073,51118,1/1/2020,338539,305210,242207,156557,198932,232199,241604,257928,253362,267567,218575,227248,219474,203529,302496,290515,315582,288351,304375,331254,322636,328730
21075,5952,1/1/2020,20286,17765,16211,12496,14966,16430,16799,17365,18039,17800,16269,16670,17781,15399,22358,21336,22735,22852,21974,22106,23098,23304
21077,8779,1/1/2020,35074,29799,27627,20357,24793,28940,29695,30166,29572,31105,23975,23815,23334,22512,36421,35681,37501,38100,38861,41698,37737,43387
21079,17719,1/1/2020,152809,136245,109282,69487,88368,98770,105387,113211,116054,122929,97240,95282,98363,92737,150422,143918,152851,135772,140205,163819,170275,170984
21081,25387,1/1/2020,75987,65855,57081,38532,51373,65974,71690,69710,67617,78170,60287,61675,57780,54572,90060,88155,95525,94656,100843,95267,95235,105813
21083,36818,1/1/2020,619789,591255,473433,298536,376020,435101,461570,517850,535035,543157,432967,424627,487072,440244,652208,603055,614093,557208,579629,682028,673818,679037
21085,26480,1/1/2020,113868,107162,89207,63367,78099,84689,91497,92563,96852,100520,81303,81516,84692,77375,123158,119694,129341,120390,127636,132327,129301,132036
21087,10995,1/1/2020,221095,200457,157282,107370,138946,152702,159610,177896,188511,189207,150440,146215,168508,146644,220672,209694,217711,197017,205940,227495,236841,236815
21089,34865,1/1/2020,425490,383960,310396,190668,255779,312711,326285,342325,338487,363101,296460,318665,314134,288347,424247,410274,433815,377840,389260,425571,414103,464832
