FIPS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
01109,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,0.000997639,0.000253239,7.34E-05,0.000252284,0.000144892,-6.81E-09,0.000192871,0.000344214,0.000934674,0.000110542,0.000180171,-6.72E-09,0.000210055,0.000259115,0.000385567,0.000429924,0.000233419,,,,
01111,-1.64E-10,-0.000110081,-0.000128537,-0.002419444,0.000572382,0.000651022,0.000425877,0.000151314,0.000155638,0.000285771,0.000236221,0.000286452,0.000246402,0.000162491,9.23E-05,-8.23E-09,0.000370248,0.00036673,-5.06E-09,0.001422693,0.000156593,0.000356201,,,,
01113,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,6.70E-05,5.04E-05,5.07E-05,-8.06E-09,-6.81E-09,3.01E-05,0.000155924,0.000197272,0.0001913,7.16E-05,0.000130775,0.000239067,0.000135311,0.00039922,8.93E-05,8.53E-05,,,,
01115,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,2.39E-05,3.83E-05,0.000177031,0.000367564,0.00015048,6.86E-05,6.87E-05,6.54E-05,0.000365745,0.000467486,0.000109293,6.77E-05,0.000243778,0.000139129,0.00010543,0.000136553,0.000415251,0.000195331,,,,
01117,-1.64E-10,-0.000110081,0.000225239,-0.002256385,8.65E-05,4.75E-05,9.50E-05,0.000115703,2.41E-05,9.49E-05,1.62E-05,3.83E-05,0.000105309,0.000159415,8.74E-05,7.97E-05,7.14E-05,3.80E-05,4.35E-05,0.000156438,0.000142419,0.000113292,,,,
01119,-1.64E-10,-0.000110081,-0.000128537,-0.002547092,0.00352822,0.005368052,0.003466552,0.000745202,-9.56E-09,0.000506503,0.000143638,0.000231318,0.000395968,0.00047403,0.000286518,-8.23E-09,-6.72E-09,-5.94E-09,0.001392441,0.000404812,0.000289799,0.000280969,,,,
01121,-1.64E-10,-0.000110081,-0.000128537,-0.002244455,0.000112834,0.000121205,0.00024217,0.000211909,0.00032069,0.000154516,0.00014815,0.000122375,0.000305253,0.000522616,7.70E-05,0.00017527,0.00019814,0.000370934,0.000251285,0.000186944,0.000635236,0.000408594,,,,
01123,-1.64E-10,-0.000110081,0.001084244,-0.002605673,0.003999924,0.000687064,0.000793546,0.000145072,0.000148636,6.05E-05,6.85E-05,9.80E-05,0.000190189,0.00047991,6.38E-05,0.000182673,0.000326412,0.000281085,0.000172766,0.000281008,0.000314456,0.000164813,,,,
01125,-1.64E-10,-0.000110081,-0.000128537,-0.002228178,0.00028931,0.000746459,0.000546634,0.000468761,0.000248512,0.000220867,3.93E-05,0.000202444,0.000269337,0.000538391,0.000217274,0.00014892,0.000165589,0.000267361,4.46E-05,0.000265404,0.000326325,0.00029961,,,,
01127,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,0.000116675,0.001479222,0.003062051,0.000574127,0.000547957,0.000234688,0.000238344,0.000271107,0.000682309,0.001048986,0.000581543,0.000136319,-6.72E-09,0.000456622,0.000774921,0.00047537,0.000699128,0.000566775,,,,
01129,-1.64E-10,-0.000110081,-0.000128537,-0.002340142,0.00232692,0.000758534,0.001483155,0.001087144,-9.56E-09,-8.06E-09,0.00074884,0.000363569,0.000230229,0.000902056,0.000560256,0.000240035,-6.72E-09,-5.94E-09,-5.06E-09,0.001295175,0.000674784,0.000321522,,,,
01131,-1.64E-10,-0.000110081,-0.000128537,-0.002429383,0.002021227,0.000667327,0.000439822,0.000614606,-9.56E-09,0.000197683,0.000575533,6.27E-05,0.000224468,0.000344808,0.000198256,0.000222845,0.001187268,0.000710852,-5.06E-09,0.000314321,0.00054687,0.00021293,,,,
01133,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,0.000849326,0.001263385,0.000126698,0.000126846,7.99E-05,0.000428573,0.00020583,0.000458697,0.001171821,0.000342976,9.26E-05,0.000165019,-5.94E-09,0.000383902,0.000766053,0.000835594,0.000270574,,,,
02013,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,0.049174561,0.071834964,0.111368531,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,-3.84E-09,,,,
02016,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,-3.84E-09,,,,
02020,-1.64E-10,-0.000110081,0.001124857,-0.002245172,-4.32E-08,0.000125973,0.000207034,0.000328615,0.000494833,0.000318074,0.000213974,0.000392605,0.000185518,0.000190578,0.000235856,0.000298337,0.000147099,0.000157343,0.000633153,0.000996004,0.000833094,0.00081045,,,,
02050,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,0.005097257,-9.56E-09,-8.06E-09,0.009995519,0.00673238,0.011570974,0.009657417,0.012432436,0.007037026,0.012453647,-5.94E-09,-5.06E-09,-3.68E-09,0.009019694,0.00587075,,,,
02060,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,-3.84E-09,,,,
02068,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,0.001532602,-3.84E-09,,,,
02070,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,0.007251075,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,0.019015254,-6.72E-09,-5.94E-09,-5.06E-09,0.024799118,0.020187521,0.01037717,,,,
02090,-1.64E-10,-0.000110081,-0.000128537,-0.00232415,-4.32E-08,-2.51E-08,0.000565555,0.000406997,0.000439479,0.000378894,0.00010359,6.57E-05,0.000276581,-7.32E-09,0.00065849,0.000658293,0.001268658,0.000333221,-5.06E-09,0.000841836,0.000870838,0.001262083,,,,
02100,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,0.024855877,,,,
02105,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,-3.84E-09,,,,
02110,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,0.002031922,-1.56E-08,-1.17E-08,-9.56E-09,0.000693294,0.000192386,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,0.000688104,0.000582556,,,,
02122,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,0.000259171,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,0.000149148,0.000450517,0.000451336,0.000186181,8.99E-05,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,0.000322721,0.00104354,0.000945073,0.001418844,,,,
02130,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,0.000367263,0.000639522,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,0.000943283,0.001937447,0.001004181,,,,
02150,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,0.001082827,0.00156918,-7.32E-09,-8.18E-09,-8.23E-09,0.002138513,-5.94E-09,-5.06E-09,-3.68E-09,0.000644756,0.000660276,,,,
02158,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,-3.84E-09,,,,
02164,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,-3.84E-09,,,,
02170,-1.64E-10,-0.000110081,-0.000128537,-0.002260406,-4.32E-08,-2.51E-08,0.000143557,-1.17E-08,-9.56E-09,7.26E-05,0.000121484,0.000248406,0.000316176,0.000279179,0.000167708,0.000947937,0.001626555,0.00083505,0.00031253,0.000676382,0.000705218,0.001139048,,,,
02180,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,-3.56E-09,0.006414671,,,,
02185,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,0.000412427,0.000156744,0.000321604,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,-3.68E-09,0.001327546,0.001433947,,,,
02188,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,0.000642323,-7.32E-09,0.002571838,-8.23E-09,-6.72E-09,-5.94E-09,-5.06E-09,0.004710447,0.001972691,0.006637071,,,,
02195,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,-6.81E-09,-6.10E-09,-6.41E-09,-7.32E-09,-8.18E-09,-8.23E-09,-6.72E-09,-5.94E-09,0.018786766,-3.68E-09,0.002326039,-3.84E-09,,,,
